ID_POLYGON,SIOSE_CODE,SIOSE_XML,SUPERF_HA,CODBLQ,OBS_C,OBS_N,Shape_Leng,Shape_Area,SUP_HA,clip_area_m2,clip_area_ha,ID_COBER,CODE_ABREV,DESC_COBER,SUPERF_POR,ATRIBUTOS,org_type,old_label
018d23e8-8420-4ae3-aed3-8dadb86dd507,UEN(70EDFvd_15ZAU_10VAP_05LAA),,14.36073831114,10,,,1683.75349902266,143607.383111382,14.36073831114,143607.38311138225,14.360738311138226,812,UEN,Ensanche,100.0,,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFvd_15ZAU_10VAP_05LAA)
3154ec48-4617-4414-bace-adf7d2d0d60b,EAI(35EDFea_30VAP_20SNE_10OCT_05ZAU),,3.59412344434,10,,,853.91607037049,35941.234443351,3.59412344434,20664.097381087064,2.0664097381087063,851,EAI,Administrativo Institucional,100.0,,NON_RES,ID_COBER=851 | CODE_ABREV=EAI | DESC_COBER=Administrativo Institucional | SIOSE_CODE=EAI(35EDFea_30VAP_20SNE_10OCT_05ZAU)
f3812eae-ccf2-4e49-b1b6-1377d3f601e2,TCO(60VAP_30SNE_10EDFea),,2.15642883019,10,,,1424.50974489731,21564.2883019127,2.15642883019,21564.288301912682,2.156428830191268,841,TCO,Comercial y Oficinas,100.0,,NON_RES,ID_COBER=841 | CODE_ABREV=TCO | DESC_COBER=Comercial y Oficinas | SIOSE_CODE=TCO(60VAP_30SNE_10EDFea)
3297c84c-c8e3-423e-a4de-1367a1e8dc3b,A(76PSTpc_24CNF),,13.00885323119,10,,,2379.94416076198,130088.532311888,13.00885323119,112821.50697430079,11.28215069743008,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(76PSTpc_24CNF)
32fa0b83-94a7-4b30-9d66-363013ec020b,R(50CHLsc_50LFNsc),,4.91211816919,10,,,1006.73678270413,49121.1816919457,4.91211816919,49121.18169194566,4.912118169194566,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50CHLsc_50LFNsc)
3383109e-5ac9-432a-8250-08faee781d21,PAG(65SNE_20EDFea_15OCT),,1.47453793019,10,,,517.30351873632,14745.3793018636,1.47453793019,13081.03335843431,1.308103335843431,831,PAG,"Agrícola, Ganadero",100.0,,NON_RES,"ID_COBER=831 | CODE_ABREV=PAG | DESC_COBER=Agrícola, Ganadero | SIOSE_CODE=PAG(65SNE_20EDFea_15OCT)"
3534fc97-8c08-4668-9a6e-8981452fcdbb,EDP(85OCT_10ZAU_05EDFea),,1.47549439175,10,,,653.39002774603,14754.9439175012,1.47549439175,14754.943917501221,1.4754943917501222,858,EDP,Deportivo,100.0,,NON_RES,ID_COBER=858 | CODE_ABREV=EDP | DESC_COBER=Deportivo | SIOSE_CODE=EDP(85OCT_10ZAU_05EDFea)
595520f6-8b00-4372-a382-525cfa59176f,R(50UDS(30SNE_25EDFem_25VAP_20ZAU)_35LFNsc_15CHLrr),,23.63574743309,10,,,4596.73635381814,236357.474330933,23.63574743309,226615.93886305045,22.661593886305045,600,,No Predefinida,100.0,12,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50UDS(30SNE_25EDFem_25VAP_20ZAU)_35LFNsc_15CHLrr)
366ae179-293e-41cc-a0d4-7a1574011ea9,A(80PSTpc_20MTRpc),,367.35950404704,10,,,27007.026704711,3673595.0404704,367.35950404704,3673595.040470401,367.3595040470401,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(80PSTpc_20MTRpc)
37e05537-64ef-4df8-8761-2f5d38bf5c63,A(45MTR_35CNF_20PST),,60.57122352134,10,,,5921.93960476186,605712.23521336,60.57122352134,605712.2352133602,60.571223521336016,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(45MTR_35CNF_20PST)
38524ee9-4d55-4bd8-a486-c6b17ba3baf5,A(90PST_10MTR),,24.42972578426,10,,,4306.51399780504,244297.25784257,24.42972578426,171695.74562430126,17.169574562430125,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(90PST_10MTR)
5a659346-0a89-4fb0-b788-15020b5919fc,SNE,,2.4024226447,10,,,949.97179396432,24024.2264470418,2.4024226447,24024.226447041772,2.402422644704177,121,SNE,Suelo No Edificado,100.0,,N/A,ID_COBER=121 | CODE_ABREV=SNE | DESC_COBER=Suelo No Edificado | SIOSE_CODE=SNE
5106f506-8ab7-467a-94ed-7398f2b0d76c,A(50PST_40CNF_10MTR),,6.23215803575,10,,,1735.64614809911,62321.5803575456,6.23215803575,62321.580357545616,6.232158035754561,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(50PST_40CNF_10MTR)
5107db9c-6bf6-4a65-b89d-4dfa1cd3c661,PST,,14.80650082047,10,,,4876.70073737572,148065.008204691,14.80650082047,147992.46679966745,14.799246679966746,300,PST,Pastizal,100.0,,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PST
3960c087-610a-4265-be5b-1f33b5aca346,A(70PST_30CNF),,2.88340307373,10,,,980.50640715498,28834.030737253,2.88340307373,28834.030737252957,2.8834030737252956,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(70PST_30CNF)
3db1e820-3d0e-4659-8f1c-edab754ecd96,UDS(50SNE_25EDFva_25ZAU),,1.23425347778,10,,,449.6564663327,12342.5347778491,1.23425347778,12342.534777849118,1.2342534777849117,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(50SNE_25EDFva_25ZAU)
40d0295a-1fca-4e56-b106-1af8092e7c9d,PSTpc,,21.18940010722,10,,,2439.44266223771,211894.001072156,21.18940010722,211894.0010721559,21.18940010721559,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
3b399490-0dc8-405b-9691-b84774f5751e,UDS(30EDFva_25ZAU_20VAP_12SNE_08OCT_05LAA),,9.05639165411,10,,,1518.67066227212,90563.9165411161,9.05639165411,90563.916541116,9.0563916541116,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(30EDFva_25ZAU_20VAP_12SNE_08OCT_05LAA)
4c151ec0-5be2-4c0e-9c9e-370b72e57bc5,PSTpc,,24.02486901847,10,,,3929.77084409499,240248.69018472,24.02486901847,240248.02001424227,24.024802001424227,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
4820d50d-07e7-46b4-be42-ac5eb45ad421,EPU(60ZAU_35SNE_05VAP),,4.26009201173,10,,,1790.75850167856,42600.920117261,4.26009201173,42600.92011726099,4.260092011726099,860,EPU,Parque Urbano,100.0,,N/A,ID_COBER=860 | CODE_ABREV=EPU | DESC_COBER=Parque Urbano | SIOSE_CODE=EPU(60ZAU_35SNE_05VAP)
48317b80-4b56-44fd-9dba-240bb4f127f3,PSTpc,,13.67540177385,10,,,2446.44087119428,136754.01773854,13.67540177385,136754.01773854034,13.675401773854034,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
39f9b8fb-fa0d-47d6-ba1b-54670ff2ad0f,A(70SDNze_25PST_05MTR),,20.69595382743,10,,,3033.24648598309,206959.538274264,20.69595382743,206959.5382742636,20.69595382742636,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(70SDNze_25PST_05MTR)
3b470616-87d9-4e2c-ab43-9728efc20d0a,CHLsc,,4.2524877258,10,,,966.1493088448,42524.8772579674,4.2524877258,42524.87725796736,4.252487725796736,212,CHL,Cultivos Herbáceos distintos de Arroz,100.0,31,N/A,ID_COBER=212 | CODE_ABREV=CHL | DESC_COBER=Cultivos Herbáceos distintos de Arroz | SIOSE_CODE=CHLsc
3babce58-c4e8-46d9-946f-d0d145c1ac80,PSTpc,,16.71039344272,10,,,3637.01599169071,167103.934427198,16.71039344272,167103.9344271983,16.71039344271983,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
3bc36f3c-d2f5-4c75-a9e4-350bfe4abe54,UDS(60SNE_25EDFva_10ZAU_05VAP),,2.74955935506,10,,,972.68141096217,27495.5935505631,2.74955935506,27495.59355056308,2.749559355056308,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60SNE_25EDFva_10ZAU_05VAP)
3777f703-5236-4fed-b325-4c4df863dc90,R(85PSTpc_15IAS(70SNE_30EDFnv)),,31.28061397094,10,,,2445.16068585078,312806.139709407,31.28061397094,312806.1397094072,31.280613970940717,600,,No Predefinida,100.0,12,NON_RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(85PSTpc_15IAS(70SNE_30EDFnv))
476e0836-5081-465b-836c-455e5976845e,IPO(85EDFnv_15VAP),,89.95005224502,10,,,3933.87625083884,899500.522450187,89.95005224502,899500.5224501865,89.95005224501865,821,IPO,Polígono Industrial Ordenado,100.0,,NON_RES,ID_COBER=821 | CODE_ABREV=IPO | DESC_COBER=Polígono Industrial Ordenado | SIOSE_CODE=IPO(85EDFnv_15VAP)
690b36ad-c406-4ef8-8b54-083b16e2e014,SDNze,,27.36738324803,10,,,4037.77896946059,273673.832480346,27.36738324803,257645.1017910064,25.76451017910064,333,SDN,Suelo Desnudo,100.0,49,N/A,ID_COBER=333 | CODE_ABREV=SDN | DESC_COBER=Suelo Desnudo | SIOSE_CODE=SDNze
52fd83b2-fac3-44e7-852c-1101ae286dbe,R(90PSTpc_10LAA),,8.23928537582,10,,,2086.09218602109,82392.8537581878,8.23928537582,82392.85375818782,8.239285375818781,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(90PSTpc_10LAA)
3c7905ec-3f03-449c-86ec-952cb8aa92a2,PMX(ZEV),,4.32501407506,10,,,826.19953725494,43250.140750642,4.32501407506,43250.140750642,4.3250140750642,833,PMX,Minero Extractivo,100.0,,NON_RES,ID_COBER=833 | CODE_ABREV=PMX | DESC_COBER=Minero Extractivo | SIOSE_CODE=PMX(ZEV)
495df3e2-6d17-42d6-a491-2e75717c3648,UEN(70EDFem_13VAP_12SNE_05ZAU),,14.81946431936,10,,,2681.37999524092,148194.643193623,14.81946431936,148194.6431936226,14.819464319362261,812,UEN,Ensanche,100.0,,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_13VAP_12SNE_05ZAU)
3fe9ba4a-0760-4541-bcd1-da06c997ed58,EPU(85ZAU_15VAP),,2.55091067094,10,,,867.6019747447,25509.1067094413,2.55091067094,25509.10670944129,2.550910670944129,860,EPU,Parque Urbano,100.0,,N/A,ID_COBER=860 | CODE_ABREV=EPU | DESC_COBER=Parque Urbano | SIOSE_CODE=EPU(85ZAU_15VAP)
3fee2a2c-782c-4bf7-aa63-5e7d6027b98f,IAS(60ZEV_20EDFnv_20VAP),,14.61681478058,10,,,1841.68337147138,146168.147805751,14.61681478058,146168.14780575066,14.616814780575066,823,IAS,Industrial Aislada,100.0,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(60ZEV_20EDFnv_20VAP)
5539a101-d32e-444e-b552-c66c3d00780c,PST,,6.25396542496,10,,,1486.73314186031,62539.6542496346,6.25396542496,62539.65424963454,6.253965424963455,300,PST,Pastizal,100.0,,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PST
4cc05147-a3e2-4f50-b04a-edc09d1bcf88,PSTpc,,2.6250848843,10,,,759.83872623373,26250.8488430286,2.6250848843,11.881875225146048,0.0011881875225146048,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
51934823-bf03-4140-9ba6-ec7c00271411,R(75EPU(80ZAU_20VAP)_25EAI(80EDFea_20VAP)),,1.59091627466,10,,,709.02706754376,15909.1627465797,1.59091627466,15909.162746579734,1.5909162746579735,600,,No Predefinida,100.0,12,NON_RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(75EPU(80ZAU_20VAP)_25EAI(80EDFea_20VAP))
3e8f5076-c1f9-4383-9fc2-c5bb54ec3d47,LFNsc,,6.54384211558,10,,,1992.51867162086,65438.421155775,6.54384211558,63263.04201740062,6.326304201740062,223,LFN,Frutales No Cítricos,100.0,31,N/A,ID_COBER=223 | CODE_ABREV=LFN | DESC_COBER=Frutales No Cítricos | SIOSE_CODE=LFNsc
3ea7c511-99fa-42af-83b5-a0eb414ed12f,PMX(90ZEV_10LAA),,131.17874332991,10,,,11733.5606701631,1311787.43329909,131.17874332991,166687.7585482886,16.668775854828862,833,PMX,Minero Extractivo,100.0,,NON_RES,ID_COBER=833 | CODE_ABREV=PMX | DESC_COBER=Minero Extractivo | SIOSE_CODE=PMX(90ZEV_10LAA)
3edc6a0c-7ce3-45eb-bd6c-b2f9a0827eb5,LAA,,0.96578889085,10,,,437.76324186106,9657.88890846758,0.96578889085,9657.888908467583,0.9657888908467583,103,LAA,Lámina de Agua Artificial,100.0,,N/A,ID_COBER=103 | CODE_ABREV=LAA | DESC_COBER=Lámina de Agua Artificial | SIOSE_CODE=LAA
3fc2cca0-4bf3-48b8-bc62-6b4f96b88fe2,R(80LFNsc_20CHLsc),,16.39443786626,10,,,2220.20114130806,163944.378662613,16.39443786626,163944.37866261275,16.394437866261274,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(80LFNsc_20CHLsc)
43bcdda5-e254-4214-b2f7-afa286cd6473,R(85CHLrr_10LOLsc_05LAA),,5.66406749554,10,,,1313.78317414452,56640.674955372,5.66406749554,56640.67495537198,5.664067495537198,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(85CHLrr_10LOLsc_05LAA)
4269bf51-1d17-45e4-a631-5748767b5305,PAG(80SNE_10OCT_07ZAU_03EDFea),,3.19954220363,10,,,865.35240934008,31995.4220363141,3.19954220363,31995.422036314078,3.199542203631408,831,PAG,"Agrícola, Ganadero",100.0,,NON_RES,"ID_COBER=831 | CODE_ABREV=PAG | DESC_COBER=Agrícola, Ganadero | SIOSE_CODE=PAG(80SNE_10OCT_07ZAU_03EDFea)"
47336fa9-e069-4a40-a301-f10403695d85,PSTpc,,35.76459253095,10,,,3860.20395279762,357645.925309501,35.76459253095,337516.47091861314,33.751647091861315,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
4b76285c-6650-4074-874c-c243df1ed107,PSTpc,,6.65800168201,10,,,1828.00770946121,66580.0168200794,6.65800168201,66580.01682007936,6.658001682007936,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
4f32b521-004e-4d8e-8295-aa1ee6763583,UDS(60SNE_20ZAU_15EDFva_05LAA),,3.75407544908,10,,,811.00843486086,37540.75449077,3.75407544908,37540.75449077002,3.754075449077002,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(60SNE_20ZAU_15EDFva_05LAA)
50f58875-f0c1-4d29-b3a3-95449d18a4e9,PSTpc,,2.2447329486,10,,,904.64979406998,22447.3294860133,2.2447329486,22447.32948601325,2.244732948601325,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
59dec051-a655-4a4b-8216-4e8d8aa44ff8,UDS(50ZAU_20SNE_15EDFva_10VAP_05LAA),,2.4580941395,10,,,1059.40410825309,24580.9413949678,2.4580941395,24580.941394967835,2.4580941394967835,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(50ZAU_20SNE_15EDFva_10VAP_05LAA)
5e6230da-917c-434d-a1ff-54390143f84f,CHLrr,,2.01232715473,10,,,825.66867743474,20123.2715472961,2.01232715473,20123.27154729614,2.012327154729614,212,CHL,Cultivos Herbáceos distintos de Arroz,100.0,32,N/A,ID_COBER=212 | CODE_ABREV=CHL | DESC_COBER=Cultivos Herbáceos distintos de Arroz | SIOSE_CODE=CHLrr
4375343d-c438-4837-8fb7-eb1564ca2c47,R(70UDS(35EDFvd_30SNE_15ZAU_15VAP_05LAA)_30EPU(70VAP_30ZAU)),,4.40333710078,10,,,874.20711043759,44033.37100784,4.40333710078,15692.19434319706,1.569219434319706,600,,No Predefinida,100.0,12,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(70UDS(35EDFvd_30SNE_15ZAU_15VAP_05LAA)_30EPU(70VAP_30ZAU))
43d1bb18-9c6e-4390-8b2b-d2cfbe5f4176,R(82LVIrr_18LAA),,12.46671305063,10,,,2068.30701106173,124667.130506325,12.46671305063,124667.13050632541,12.46671305063254,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(82LVIrr_18LAA)
567b94fd-6906-4e13-b972-33af35509917,R(50LFNsc_50UDS(40EDFem_30SNE_20ZAU_10VAP)),,31.58499159419,10,,,5984.38426922033,315849.915941884,31.58499159419,315849.91594188404,31.584991594188406,600,,No Predefinida,100.0,12,RES,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50LFNsc_50UDS(40EDFem_30SNE_20ZAU_10VAP))
c428508e-d632-4b17-b0aa-a6da43c23690,R(85PSTpc_10LFNsc_05LOLsc),,17.74082055769,10,,,1786.65670717581,177408.205576869,17.74082055769,177408.2055768689,17.74082055768689,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(85PSTpc_10LFNsc_05LOLsc)
5afab5c5-5e0e-495f-adad-40cfbc109029,LAA,,8.22227602038,10,,,1318.83454014501,82222.7602038084,8.22227602038,82222.76020380833,8.222276020380832,103,LAA,Lámina de Agua Artificial,100.0,,N/A,ID_COBER=103 | CODE_ABREV=LAA | DESC_COBER=Lámina de Agua Artificial | SIOSE_CODE=LAA
5b25b927-ef68-4ec7-b77b-20344615ed4b,TCO(55VAP_35EDFnv_10OCT),,2.15483210721,10,,,602.64876880172,21548.3210721299,2.15483210721,21548.321072129937,2.1548321072129935,841,TCO,Comercial y Oficinas,100.0,,NON_RES,ID_COBER=841 | CODE_ABREV=TCO | DESC_COBER=Comercial y Oficinas | SIOSE_CODE=TCO(55VAP_35EDFnv_10OCT)
5cfabfa3-7313-40b9-b094-67ab0a650aa1,LAA,,2.55641371988,10,,,646.33969623807,25564.1371987759,2.55641371988,25564.13719877586,2.556413719877586,103,LAA,Lámina de Agua Artificial,100.0,,N/A,ID_COBER=103 | CODE_ABREV=LAA | DESC_COBER=Lámina de Agua Artificial | SIOSE_CODE=LAA
47f17f4d-f1b4-455c-a515-846653e2a4a5,A(55PST_45CNFpl),,33.78930951637,10,,,5855.65406726156,337893.09516369,33.78930951637,337893.0951636898,33.78930951636898,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(55PST_45CNFpl)
447f4187-b120-4594-a5ab-0048bba1f3db,UDS(38ZAU_28EDFva_18SNE_13VAP_03LAA),,53.51135215796,10,,,5203.32078928823,535113.521579566,53.51135215796,535113.5215795661,53.51135215795661,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(38ZAU_28EDFva_18SNE_13VAP_03LAA)
449a8a8e-93d2-49b8-bc82-a7d7b2275a78,R(50PSTpc_25PST_25SDNze),,5.76641707257,10,,,2621.7399752885,57664.1707256742,5.76641707257,57664.170725674165,5.766417072567417,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(50PSTpc_25PST_25SDNze)
44b1b780-71ef-4bb2-9544-7df7883296f3,PSTpc,,5.30036963697,10,,,1273.25483546436,53003.6963697074,5.30036963697,53003.696369707424,5.300369636970743,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
46cce65b-b113-4e22-931d-a2946a236256,NRV(50VAP_40SNE_05EDFea_05OCT),,26.52475199291,10,,,6229.91548694842,265247.519929107,26.52475199291,40116.934224454795,4.01169342244548,881,NRV,Red Viaria,100.0,,N/A,ID_COBER=881 | CODE_ABREV=NRV | DESC_COBER=Red Viaria | SIOSE_CODE=NRV(50VAP_40SNE_05EDFea_05OCT)
49cf94b3-a983-4f68-95c7-7b8177253ff0,UEN(70EDFem_13SNE_10VAP_05ZAU_02LAA),,41.56870853067,10,,,4019.98331286998,415687.085306717,41.56870853067,415687.08530671755,41.568708530671756,812,UEN,Ensanche,100.0,,RES,ID_COBER=812 | CODE_ABREV=UEN | DESC_COBER=Ensanche | SIOSE_CODE=UEN(70EDFem_13SNE_10VAP_05ZAU_02LAA)
45304b98-3db5-4717-a558-bda03fabdfa8,PSTpc,,5.80703902808,10,,,1557.10079263641,58070.3902808345,5.80703902808,58070.390280834516,5.807039028083452,300,PST,Pastizal,100.0,46,N/A,ID_COBER=300 | CODE_ABREV=PST | DESC_COBER=Pastizal | SIOSE_CODE=PSTpc
5af8838c-8421-44dd-a54d-de35cc29e087,A(55MTRpc_45PSTpc),,6.59271832094,10,,,1436.80027212455,65927.1832093737,6.59271832094,65927.18320937366,6.592718320937366,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(55MTRpc_45PSTpc)
5b3be22d-64f4-4c78-873f-cb4962fedfe2,R(80MTRpc_20CHLsc),,16.17897746266,10,,,2311.6445793947,161789.774626616,16.17897746266,156435.2451518356,15.643524515183561,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(80MTRpc_20CHLsc)
4982e3e0-432d-4484-940e-69bcd5900927,EDP(90ZAU_10OCT),,3.05714276181,10,,,789.27853485774,30571.4276181302,3.05714276181,30571.427618130147,3.0571427618130147,858,EDP,Deportivo,100.0,,NON_RES,ID_COBER=858 | CODE_ABREV=EDP | DESC_COBER=Deportivo | SIOSE_CODE=EDP(90ZAU_10OCT)
52b34286-edfb-450c-bce5-da6c34da8092,NRF(OCT),,2.94469920466,10,,,3724.07400648499,29446.9920465604,2.94469920466,29446.99204656021,2.944699204656021,882,NRF,Red Ferroviaria,100.0,,N/A,ID_COBER=882 | CODE_ABREV=NRF | DESC_COBER=Red Ferroviaria | SIOSE_CODE=NRF(OCT)
569ad43f-ff1c-4c47-ab35-00eb8c293572,UDS(40SNE_25VAP_20EDFva_15ZAU),,2.58858304398,10,,,1102.59873319936,25885.8304397755,2.58858304398,25885.830439775524,2.5885830439775526,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(40SNE_25VAP_20EDFva_15ZAU)
499cf31e-683a-4b25-9926-ced31b3fa1cc,A(65CNF_35PST),,31.12918145751,10,,,3736.50936287522,311291.814575144,31.12918145751,28282.417376698468,2.8282417376698468,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(65CNF_35PST)
49a6a975-bf2e-41a5-97d0-00b6d9b9b38e,SDN,,7.72434511198,10,,,1440.24037640693,77243.4511197523,7.72434511198,77243.45111975225,7.724345111975225,333,SDN,Suelo Desnudo,100.0,,N/A,ID_COBER=333 | CODE_ABREV=SDN | DESC_COBER=Suelo Desnudo | SIOSE_CODE=SDN
49ac0e6b-0704-4aeb-ba3f-2520409dec4f,A(75CNFpl_25PST),,3.82339433882,10,,,1146.91376954703,38233.9433881652,3.82339433882,38233.94338816521,3.8233943388165206,600,,No Predefinida,100.0,11,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=A(75CNFpl_25PST)
4a39d9ba-602b-4f5b-91a7-787aeb1f6949,UDS(40ZAU_20EDFva_20SNE_15VAP_05LAA),,3.59327147942,10,,,1259.74642578875,35932.7147941981,3.59327147942,35932.714794198095,3.5932714794198093,813,UDS,Discontinuo,100.0,,RES,ID_COBER=813 | CODE_ABREV=UDS | DESC_COBER=Discontinuo | SIOSE_CODE=UDS(40ZAU_20EDFva_20SNE_15VAP_05LAA)
4e4b63b8-a98e-4b13-ae77-c7c9f98149da,EDP(65ZAU_35VAP),,2.80970909966,10,,,822.17076938581,28097.0909965805,2.80970909966,28097.090996580457,2.8097090996580456,858,EDP,Deportivo,100.0,,NON_RES,ID_COBER=858 | CODE_ABREV=EDP | DESC_COBER=Deportivo | SIOSE_CODE=EDP(65ZAU_35VAP)
53085034-7640-4960-97b3-25b2dc9bdb32,R(70LFNsc_30PSTpc),,16.08997984477,10,,,2655.81323477434,160899.798447685,16.08997984477,160899.79844768485,16.089979844768486,600,,No Predefinida,100.0,12,N/A,ID_COBER=600 | CODE_ABREV=missing | DESC_COBER=No Predefinida | SIOSE_CODE=R(70LFNsc_30PSTpc)
4afa2ff1-b483-42b7-8c85-2efd7f772d31,IAS(70SNE_15EDFnv_15VAP),,2.09015021958,10,,,812.23753267832,20901.5021958455,2.09015021958,20901.502195845504,2.0901502195845505,823,IAS,Industrial Aislada,100.0,,NON_RES,ID_COBER=823 | CODE_ABREV=IAS | DESC_COBER=Industrial Aislada | SIOSE_CODE=IAS(70SNE_15EDFnv_15VAP)
4b0bf70c-5d10-4e77-8fb2-e363f15b1132,EDP(70OCT_20EDFea_10VAP),,1.33192825272,10,,,492.03439623652,13319.2825271833,1.33192825272,13319.28252718326,1.331928252718326,858,EDP,Deportivo,100.0,,NON_RES,ID_COBER=858 | CODE_ABREV=EDP | DESC_COBER=Deportivo | SIOSE_CODE=EDP(70OCT_20EDFea_10VAP)
